Date,Date_Key,Year,Quarter,Month_Number,Month_Name,Year_Month,Week_Number,Day,Day_Name,Is_Weekend
2018-07-20,20200506,2018,Q3,7,July,18-Jul,29,20,Friday,FALSE
2018-07-21,20150129,2018,Q3,7,July,18-Jul,29,21,Saturday,TRUE
2018-07-22,20200910,2018,Q3,7,July,18-Jul,29,22,Sunday,TRUE
2018-07-23,20170205,2018,Q3,7,July,18-Jul,30,23,Monday,FALSE
2018-07-24,20211122,2018,Q3,7,July,18-Jul,30,24,Tuesday,FALSE
2018-07-25,20240628,2018,Q3,7,July,18-Jul,30,25,Wednesday,FALSE
2018-07-26,20150927,2018,Q3,7,July,18-Jul,30,26,Thursday,FALSE
2018-07-27,20200831,2018,Q3,7,July,18-Jul,30,27,Friday,FALSE
2018-07-28,20210309,2018,Q3,7,July,18-Jul,30,28,Saturday,TRUE
2018-07-29,20240425,2018,Q3,7,July,18-Jul,30,29,Sunday,TRUE
2018-07-30,20160410,2018,Q3,7,July,18-Jul,31,30,Monday,FALSE
2018-07-31,20160519,2018,Q3,7,July,18-Jul,31,31,Tuesday,FALSE
2018-08-01,20241219,2018,Q3,8,August,18-Aug,31,1,Wednesday,FALSE
2018-08-02,20160911,2018,Q3,8,August,18-Aug,31,2,Thursday,FALSE
2018-08-03,20170219,2018,Q3,8,August,18-Aug,31,3,Friday,FALSE
2018-08-04,20220114,2018,Q3,8,August,18-Aug,31,4,Saturday,TRUE
2018-08-05,20160526,2018,Q3,8,August,18-Aug,31,5,Sunday,TRUE
2018-08-06,20151120,2018,Q3,8,August,18-Aug,32,6,Monday,FALSE
2018-08-07,20160325,2018,Q3,8,August,18-Aug,32,7,Tuesday,FALSE
2018-08-08,20200222,2018,Q3,8,August,18-Aug,32,8,Wednesday,FALSE
2018-08-09,20220531,2018,Q3,8,August,18-Aug,32,9,Thursday,FALSE
2018-08-10,20170929,2018,Q3,8,August,18-Aug,32,10,Friday,FALSE
2018-08-11,20230527,2018,Q3,8,August,18-Aug,32,11,Saturday,TRUE
2018-08-12,20150615,2018,Q3,8,August,18-Aug,32,12,Sunday,TRUE
2018-08-13,20240412,2018,Q3,8,August,18-Aug,33,13,Monday,FALSE
2018-08-14,20231008,2018,Q3,8,August,18-Aug,33,14,Tuesday,FALSE
2018-08-15,20210622,2018,Q3,8,August,18-Aug,33,15,Wednesday,FALSE
2018-08-16,20230211,2018,Q3,8,August,18-Aug,33,16,Thursday,FALSE
2018-08-17,20211221,2018,Q3,8,August,18-Aug,33,17,Friday,FALSE
2018-08-18,20151125,2018,Q3,8,August,18-Aug,33,18,Saturday,TRUE
2018-08-19,20160518,2018,Q3,8,August,18-Aug,33,19,Sunday,TRUE
2018-08-20,20170907,2018,Q3,8,August,18-Aug,34,20,Monday,FALSE
2018-08-21,20150105,2018,Q3,8,August,18-Aug,34,21,Tuesday,FALSE
2018-08-22,20201204,2018,Q3,8,August,18-Aug,34,22,Wednesday,FALSE
2018-08-23,20210330,2018,Q3,8,August,18-Aug,34,23,Thursday,FALSE
2018-08-24,20220409,2018,Q3,8,August,18-Aug,34,24,Friday,FALSE
2018-08-25,20170321,2018,Q3,8,August,18-Aug,34,25,Saturday,TRUE
2018-08-26,20231014,2018,Q3,8,August,18-Aug,34,26,Sunday,TRUE
2018-08-27,20190823,2018,Q3,8,August,18-Aug,35,27,Monday,FALSE
2018-08-28,20190514,2018,Q3,8,August,18-Aug,35,28,Tuesday,FALSE
2018-08-29,20240906,2018,Q3,8,August,18-Aug,35,29,Wednesday,FALSE
2018-08-30,20210730,2018,Q3,8,August,18-Aug,35,30,Thursday,FALSE
2018-08-31,20241101,2018,Q3,8,August,18-Aug,35,31,Friday,FALSE
2018-09-01,20241017,2018,Q3,9,September,18-Sep,35,1,Saturday,TRUE
2018-09-02,20180630,2018,Q3,9,September,18-Sep,35,2,Sunday,TRUE
2018-09-03,20180121,2018,Q3,9,September,18-Sep,36,3,Monday,FALSE
2018-09-04,20210322,2018,Q3,9,September,18-Sep,36,4,Tuesday,FALSE
2018-09-05,20190419,2018,Q3,9,September,18-Sep,36,5,Wednesday,FALSE
2018-09-06,20190429,2018,Q3,9,September,18-Sep,36,6,Thursday,FALSE
2018-09-07,20200929,2018,Q3,9,September,18-Sep,36,7,Friday,FALSE
2018-09-08,20211217,2018,Q3,9,September,18-Sep,36,8,Saturday,TRUE
2018-09-09,20190524,2018,Q3,9,September,18-Sep,36,9,Sunday,TRUE
2018-09-10,20210427,2018,Q3,9,September,18-Sep,37,10,Monday,FALSE
2018-09-11,20240415,2018,Q3,9,September,18-Sep,37,11,Tuesday,FALSE
2018-09-12,20170224,2018,Q3,9,September,18-Sep,37,12,Wednesday,FALSE
2018-09-13,20240303,2018,Q3,9,September,18-Sep,37,13,Thursday,FALSE
2018-09-14,20220326,2018,Q3,9,September,18-Sep,37,14,Friday,FALSE
2018-09-15,20180428,2018,Q3,9,September,18-Sep,37,15,Saturday,TRUE
2018-09-16,20150218,2018,Q3,9,September,18-Sep,37,16,Sunday,TRUE
2018-09-17,20180327,2018,Q3,9,September,18-Sep,38,17,Monday,FALSE
2018-09-18,20150915,2018,Q3,9,September,18-Sep,38,18,Tuesday,FALSE
2018-09-19,20171127,2018,Q3,9,September,18-Sep,38,19,Wednesday,FALSE
2018-09-20,20150127,2018,Q3,9,September,18-Sep,38,20,Thursday,FALSE
2018-09-21,20191101,2018,Q3,9,September,18-Sep,38,21,Friday,FALSE
2018-09-22,20241021,2018,Q3,9,September,18-Sep,38,22,Saturday,TRUE
2018-09-23,20190215,2018,Q3,9,September,18-Sep,38,23,Sunday,TRUE
2018-09-24,20200318,2018,Q3,9,September,18-Sep,39,24,Monday,FALSE
2018-09-25,20181007,2018,Q3,9,September,18-Sep,39,25,Tuesday,FALSE
2018-09-26,20180617,2018,Q3,9,September,18-Sep,39,26,Wednesday,FALSE
2018-09-27,20150609,2018,Q3,9,September,18-Sep,39,27,Thursday,FALSE
2018-09-28,20171215,2018,Q3,9,September,18-Sep,39,28,Friday,FALSE
2018-09-29,20200116,2018,Q3,9,September,18-Sep,39,29,Saturday,TRUE
2018-09-30,20220609,2018,Q3,9,September,18-Sep,39,30,Sunday,TRUE
2018-10-01,20221004,2018,Q4,10,October,18-Oct,40,1,Monday,FALSE
2018-10-02,20220818,2018,Q4,10,October,18-Oct,40,2,Tuesday,FALSE
2018-10-03,20150616,2018,Q4,10,October,18-Oct,40,3,Wednesday,FALSE
2018-10-04,20170523,2018,Q4,10,October,18-Oct,40,4,Thursday,FALSE
2018-10-05,20220825,2018,Q4,10,October,18-Oct,40,5,Friday,FALSE
2018-10-06,20190712,2018,Q4,10,October,18-Oct,40,6,Saturday,TRUE
2018-10-07,20240114,2018,Q4,10,October,18-Oct,40,7,Sunday,TRUE
2018-10-08,20211201,2018,Q4,10,October,18-Oct,41,8,Monday,FALSE
2018-10-09,20220827,2018,Q4,10,October,18-Oct,41,9,Tuesday,FALSE
2018-10-10,20180526,2018,Q4,10,October,18-Oct,41,10,Wednesday,FALSE
2018-10-11,20200303,2018,Q4,10,October,18-Oct,41,11,Thursday,FALSE
2018-10-12,20200425,2018,Q4,10,October,18-Oct,41,12,Friday,FALSE
2018-10-13,20230317,2018,Q4,10,October,18-Oct,41,13,Saturday,TRUE
2018-10-14,20221110,2018,Q4,10,October,18-Oct,41,14,Sunday,TRUE
2018-10-15,20180306,2018,Q4,10,October,18-Oct,42,15,Monday,FALSE
2018-10-16,20240229,2018,Q4,10,October,18-Oct,42,16,Tuesday,FALSE
2018-10-17,20210920,2018,Q4,10,October,18-Oct,42,17,Wednesday,FALSE
2018-10-18,20241210,2018,Q4,10,October,18-Oct,42,18,Thursday,FALSE
2018-10-19,20210902,2018,Q4,10,October,18-Oct,42,19,Friday,FALSE
2018-10-20,20240419,2018,Q4,10,October,18-Oct,42,20,Saturday,TRUE
2018-10-21,20190217,2018,Q4,10,October,18-Oct,42,21,Sunday,TRUE
2018-10-22,20241002,2018,Q4,10,October,18-Oct,43,22,Monday,FALSE
2018-10-23,20220503,2018,Q4,10,October,18-Oct,43,23,Tuesday,FALSE
2018-10-24,20220501,2018,Q4,10,October,18-Oct,43,24,Wednesday,FALSE
2018-10-25,20220518,2018,Q4,10,October,18-Oct,43,25,Thursday,FALSE
2018-10-26,20181107,2018,Q4,10,October,18-Oct,43,26,Friday,FALSE
2018-10-27,20220404,2018,Q4,10,October,18-Oct,43,27,Saturday,TRUE
2018-10-28,20160821,2018,Q4,10,October,18-Oct,43,28,Sunday,TRUE
2018-10-29,20230914,2018,Q4,10,October,18-Oct,44,29,Monday,FALSE
2018-10-30,20211025,2018,Q4,10,October,18-Oct,44,30,Tuesday,FALSE
2018-10-31,20240927,2018,Q4,10,October,18-Oct,44,31,Wednesday,FALSE
2018-11-01,20151216,2018,Q4,11,November,18-Nov,44,1,Thursday,FALSE
2018-11-02,20170611,2018,Q4,11,November,18-Nov,44,2,Friday,FALSE
2018-11-03,20170204,2018,Q4,11,November,18-Nov,44,3,Saturday,TRUE
2018-11-04,20151216,2018,Q4,11,November,18-Nov,44,4,Sunday,TRUE
2018-11-05,20160731,2018,Q4,11,November,18-Nov,45,5,Monday,FALSE
2018-11-06,20201224,2018,Q4,11,November,18-Nov,45,6,Tuesday,FALSE
2018-11-07,20221229,2018,Q4,11,November,18-Nov,45,7,Wednesday,FALSE
2018-11-08,20220707,2018,Q4,11,November,18-Nov,45,8,Thursday,FALSE
2018-11-09,20200702,2018,Q4,11,November,18-Nov,45,9,Friday,FALSE
2018-11-10,20200519,2018,Q4,11,November,18-Nov,45,10,Saturday,TRUE
2018-11-11,20220603,2018,Q4,11,November,18-Nov,45,11,Sunday,TRUE
2018-11-12,20210608,2018,Q4,11,November,18-Nov,46,12,Monday,FALSE
2018-11-13,20240422,2018,Q4,11,November,18-Nov,46,13,Tuesday,FALSE
2018-11-14,20200528,2018,Q4,11,November,18-Nov,46,14,Wednesday,FALSE
2018-11-15,20240714,2018,Q4,11,November,18-Nov,46,15,Thursday,FALSE
2018-11-16,20210927,2018,Q4,11,November,18-Nov,46,16,Friday,FALSE
2018-11-17,20160905,2018,Q4,11,November,18-Nov,46,17,Saturday,TRUE
2018-11-18,20240524,2018,Q4,11,November,18-Nov,46,18,Sunday,TRUE
2018-11-19,20180616,2018,Q4,11,November,18-Nov,47,19,Monday,FALSE
2018-11-20,20200915,2018,Q4,11,November,18-Nov,47,20,Tuesday,FALSE
2018-11-21,20190126,2018,Q4,11,November,18-Nov,47,21,Wednesday,FALSE
2018-11-22,20171104,2018,Q4,11,November,18-Nov,47,22,Thursday,FALSE
2018-11-23,20211020,2018,Q4,11,November,18-Nov,47,23,Friday,FALSE
2018-11-24,20150304,2018,Q4,11,November,18-Nov,47,24,Saturday,TRUE
2018-11-25,20160508,2018,Q4,11,November,18-Nov,47,25,Sunday,TRUE
2018-11-26,20201023,2018,Q4,11,November,18-Nov,48,26,Monday,FALSE
2018-11-27,20210801,2018,Q4,11,November,18-Nov,48,27,Tuesday,FALSE
2018-11-28,20190709,2018,Q4,11,November,18-Nov,48,28,Wednesday,FALSE
2018-11-29,20151014,2018,Q4,11,November,18-Nov,48,29,Thursday,FALSE
2018-11-30,20230331,2018,Q4,11,November,18-Nov,48,30,Friday,FALSE
2018-12-01,20180418,2018,Q4,12,December,18-Dec,48,1,Saturday,TRUE
2018-12-02,20170125,2018,Q4,12,December,18-Dec,48,2,Sunday,TRUE
2018-12-03,20240409,2018,Q4,12,December,18-Dec,49,3,Monday,FALSE
2018-12-04,20230704,2018,Q4,12,December,18-Dec,49,4,Tuesday,FALSE
2018-12-05,20160826,2018,Q4,12,December,18-Dec,49,5,Wednesday,FALSE
2018-12-06,20221120,2018,Q4,12,December,18-Dec,49,6,Thursday,FALSE
2018-12-07,20211003,2018,Q4,12,December,18-Dec,49,7,Friday,FALSE
2018-12-08,20200922,2018,Q4,12,December,18-Dec,49,8,Saturday,TRUE
2018-12-09,20171016,2018,Q4,12,December,18-Dec,49,9,Sunday,TRUE
2018-12-10,20180125,2018,Q4,12,December,18-Dec,50,10,Monday,FALSE
2018-12-11,20150718,2018,Q4,12,December,18-Dec,50,11,Tuesday,FALSE
2018-12-12,20210912,2018,Q4,12,December,18-Dec,50,12,Wednesday,FALSE
2018-12-13,20210615,2018,Q4,12,December,18-Dec,50,13,Thursday,FALSE
2018-12-14,20200513,2018,Q4,12,December,18-Dec,50,14,Friday,FALSE
2018-12-15,20230123,2018,Q4,12,December,18-Dec,50,15,Saturday,TRUE
2018-12-16,20210107,2018,Q4,12,December,18-Dec,50,16,Sunday,TRUE
2018-12-17,20241017,2018,Q4,12,December,18-Dec,51,17,Monday,FALSE
2018-12-18,20200325,2018,Q4,12,December,18-Dec,51,18,Tuesday,FALSE
2018-12-19,20170203,2018,Q4,12,December,18-Dec,51,19,Wednesday,FALSE
2018-12-20,20171018,2018,Q4,12,December,18-Dec,51,20,Thursday,FALSE
2018-12-21,20220426,2018,Q4,12,December,18-Dec,51,21,Friday,FALSE
2018-12-22,20240305,2018,Q4,12,December,18-Dec,51,22,Saturday,TRUE
2018-12-23,20220920,2018,Q4,12,December,18-Dec,51,23,Sunday,TRUE
2018-12-24,20151228,2018,Q4,12,December,18-Dec,52,24,Monday,FALSE
2018-12-25,20181221,2018,Q4,12,December,18-Dec,52,25,Tuesday,FALSE
2018-12-26,20180904,2018,Q4,12,December,18-Dec,52,26,Wednesday,FALSE
2018-12-27,20240724,2018,Q4,12,December,18-Dec,52,27,Thursday,FALSE
2018-12-28,20221021,2018,Q4,12,December,18-Dec,52,28,Friday,FALSE
2018-12-29,20230209,2018,Q4,12,December,18-Dec,52,29,Saturday,TRUE
2018-12-30,20240815,2018,Q4,12,December,18-Dec,52,30,Sunday,TRUE
2018-12-31,20160902,2018,Q4,12,December,18-Dec,1,31,Monday,FALSE
2019-01-01,20221214,2019,Q1,1,January,19-Jan,1,1,Tuesday,FALSE
2019-01-02,20181011,2019,Q1,1,January,19-Jan,1,2,Wednesday,FALSE
2019-01-03,20240928,2019,Q1,1,January,19-Jan,1,3,Thursday,FALSE
2019-01-04,20210601,2019,Q1,1,January,19-Jan,1,4,Friday,FALSE
2019-01-05,20180819,2019,Q1,1,January,19-Jan,1,5,Saturday,TRUE
2019-01-06,20171028,2019,Q1,1,January,19-Jan,1,6,Sunday,TRUE
2019-01-07,20191116,2019,Q1,1,January,19-Jan,2,7,Monday,FALSE
2019-01-08,20221218,2019,Q1,1,January,19-Jan,2,8,Tuesday,FALSE
2019-01-09,20150315,2019,Q1,1,January,19-Jan,2,9,Wednesday,FALSE
2019-01-10,20200401,2019,Q1,1,January,19-Jan,2,10,Thursday,FALSE
2019-01-11,20231002,2019,Q1,1,January,19-Jan,2,11,Friday,FALSE
2019-01-12,20200407,2019,Q1,1,January,19-Jan,2,12,Saturday,TRUE
2019-01-13,20230421,2019,Q1,1,January,19-Jan,2,13,Sunday,TRUE
2019-01-14,20180221,2019,Q1,1,January,19-Jan,3,14,Monday,FALSE
2019-01-15,20220111,2019,Q1,1,January,19-Jan,3,15,Tuesday,FALSE
2019-01-16,20200719,2019,Q1,1,January,19-Jan,3,16,Wednesday,FALSE
2019-01-17,20201118,2019,Q1,1,January,19-Jan,3,17,Thursday,FALSE
2019-01-18,20240704,2019,Q1,1,January,19-Jan,3,18,Friday,FALSE
2019-01-19,20220227,2019,Q1,1,January,19-Jan,3,19,Saturday,TRUE
2019-01-20,20150123,2019,Q1,1,January,19-Jan,3,20,Sunday,TRUE
2019-01-21,20221123,2019,Q1,1,January,19-Jan,4,21,Monday,FALSE
2019-01-22,20240829,2019,Q1,1,January,19-Jan,4,22,Tuesday,FALSE
2019-01-23,20220131,2019,Q1,1,January,19-Jan,4,23,Wednesday,FALSE
2019-01-24,20220222,2019,Q1,1,January,19-Jan,4,24,Thursday,FALSE
2019-01-25,20201201,2019,Q1,1,January,19-Jan,4,25,Friday,FALSE
2019-01-26,20240804,2019,Q1,1,January,19-Jan,4,26,Saturday,TRUE
2019-01-27,20190622,2019,Q1,1,January,19-Jan,4,27,Sunday,TRUE
2019-01-28,20220305,2019,Q1,1,January,19-Jan,5,28,Monday,FALSE
2019-01-29,20150422,2019,Q1,1,January,19-Jan,5,29,Tuesday,FALSE
2019-01-30,20240529,2019,Q1,1,January,19-Jan,5,30,Wednesday,FALSE
2019-01-31,20230412,2019,Q1,1,January,19-Jan,5,31,Thursday,FALSE
2019-02-01,20240419,2019,Q1,2,February,19-Feb,5,1,Friday,FALSE
2019-02-02,20191115,2019,Q1,2,February,19-Feb,5,2,Saturday,TRUE
2019-02-03,20171017,2019,Q1,2,February,19-Feb,5,3,Sunday,TRUE
2019-02-04,20220719,2019,Q1,2,February,19-Feb,6,4,Monday,FALSE
2019-02-05,20170715,2019,Q1,2,February,19-Feb,6,5,Tuesday,FALSE
2019-02-06,20180518,2019,Q1,2,February,19-Feb,6,6,Wednesday,FALSE
2019-02-07,20161224,2019,Q1,2,February,19-Feb,6,7,Thursday,FALSE
2019-02-08,20231120,2019,Q1,2,February,19-Feb,6,8,Friday,FALSE
2019-02-09,20150204,2019,Q1,2,February,19-Feb,6,9,Saturday,TRUE
2019-02-10,20160518,2019,Q1,2,February,19-Feb,6,10,Sunday,TRUE
2019-02-11,20220302,2019,Q1,2,February,19-Feb,7,11,Monday,FALSE
2019-02-12,20160108,2019,Q1,2,February,19-Feb,7,12,Tuesday,FALSE
2019-02-13,20230815,2019,Q1,2,February,19-Feb,7,13,Wednesday,FALSE
2019-02-14,20160921,2019,Q1,2,February,19-Feb,7,14,Thursday,FALSE
2019-02-15,20150114,2019,Q1,2,February,19-Feb,7,15,Friday,FALSE
2019-02-16,20190603,2019,Q1,2,February,19-Feb,7,16,Saturday,TRUE
2019-02-17,20191025,2019,Q1,2,February,19-Feb,7,17,Sunday,TRUE
2019-02-18,20240126,2019,Q1,2,February,19-Feb,8,18,Monday,FALSE
2019-02-19,20200330,2019,Q1,2,February,19-Feb,8,19,Tuesday,FALSE
2019-02-20,20190127,2019,Q1,2,February,19-Feb,8,20,Wednesday,FALSE
2019-02-21,20221219,2019,Q1,2,February,19-Feb,8,21,Thursday,FALSE
2019-02-22,20170112,2019,Q1,2,February,19-Feb,8,22,Friday,FALSE
2019-02-23,20180629,2019,Q1,2,February,19-Feb,8,23,Saturday,TRUE
2019-02-24,20221022,2019,Q1,2,February,19-Feb,8,24,Sunday,TRUE
2019-02-25,20230409,2019,Q1,2,February,19-Feb,9,25,Monday,FALSE
2019-02-26,20201201,2019,Q1,2,February,19-Feb,9,26,Tuesday,FALSE
2019-02-27,20150124,2019,Q1,2,February,19-Feb,9,27,Wednesday,FALSE
2019-02-28,20190906,2019,Q1,2,February,19-Feb,9,28,Thursday,FALSE
2019-03-01,20200727,2019,Q1,3,March,19-Mar,9,1,Friday,FALSE
2019-03-02,20201203,2019,Q1,3,March,19-Mar,9,2,Saturday,TRUE
2019-03-03,20230627,2019,Q1,3,March,19-Mar,9,3,Sunday,TRUE
2019-03-04,20241202,2019,Q1,3,March,19-Mar,10,4,Monday,FALSE
2019-03-05,20211019,2019,Q1,3,March,19-Mar,10,5,Tuesday,FALSE
2019-03-06,20201017,2019,Q1,3,March,19-Mar,10,6,Wednesday,FALSE
2019-03-07,20190928,2019,Q1,3,March,19-Mar,10,7,Thursday,FALSE
2019-03-08,20181113,2019,Q1,3,March,19-Mar,10,8,Friday,FALSE
2019-03-09,20170919,2019,Q1,3,March,19-Mar,10,9,Saturday,TRUE
2019-03-10,20171025,2019,Q1,3,March,19-Mar,10,10,Sunday,TRUE
2019-03-11,20210409,2019,Q1,3,March,19-Mar,11,11,Monday,FALSE
2019-03-12,20210113,2019,Q1,3,March,19-Mar,11,12,Tuesday,FALSE
2019-03-13,20150714,2019,Q1,3,March,19-Mar,11,13,Wednesday,FALSE
2019-03-14,20230730,2019,Q1,3,March,19-Mar,11,14,Thursday,FALSE
2019-03-15,20220531,2019,Q1,3,March,19-Mar,11,15,Friday,FALSE
2019-03-16,20150318,2019,Q1,3,March,19-Mar,11,16,Saturday,TRUE
2019-03-17,20180525,2019,Q1,3,March,19-Mar,11,17,Sunday,TRUE
2019-03-18,20220207,2019,Q1,3,March,19-Mar,12,18,Monday,FALSE
2019-03-19,20170817,2019,Q1,3,March,19-Mar,12,19,Tuesday,FALSE
2019-03-20,20170426,2019,Q1,3,March,19-Mar,12,20,Wednesday,FALSE
2019-03-21,20180418,2019,Q1,3,March,19-Mar,12,21,Thursday,FALSE
2019-03-22,20160821,2019,Q1,3,March,19-Mar,12,22,Friday,FALSE
2019-03-23,20180807,2019,Q1,3,March,19-Mar,12,23,Saturday,TRUE
2019-03-24,20171011,2019,Q1,3,March,19-Mar,12,24,Sunday,TRUE
2019-03-25,20200429,2019,Q1,3,March,19-Mar,13,25,Monday,FALSE
2019-03-26,20240131,2019,Q1,3,March,19-Mar,13,26,Tuesday,FALSE
2019-03-27,20210209,2019,Q1,3,March,19-Mar,13,27,Wednesday,FALSE
2019-03-28,20170827,2019,Q1,3,March,19-Mar,13,28,Thursday,FALSE
2019-03-29,20240313,2019,Q1,3,March,19-Mar,13,29,Friday,FALSE
2019-03-30,20170913,2019,Q1,3,March,19-Mar,13,30,Saturday,TRUE
2019-03-31,20240723,2019,Q1,3,March,19-Mar,13,31,Sunday,TRUE
2019-04-01,20200117,2019,Q2,4,April,19-Apr,14,1,Monday,FALSE
2019-04-02,20190816,2019,Q2,4,April,19-Apr,14,2,Tuesday,FALSE
2019-04-03,20170921,2019,Q2,4,April,19-Apr,14,3,Wednesday,FALSE
2019-04-04,20240628,2019,Q2,4,April,19-Apr,14,4,Thursday,FALSE
2019-04-05,20160908,2019,Q2,4,April,19-Apr,14,5,Friday,FALSE
2019-04-06,20170603,2019,Q2,4,April,19-Apr,14,6,Saturday,TRUE
2019-04-07,20181018,2019,Q2,4,April,19-Apr,14,7,Sunday,TRUE
2019-04-08,20150627,2019,Q2,4,April,19-Apr,15,8,Monday,FALSE
2019-04-09,20190313,2019,Q2,4,April,19-Apr,15,9,Tuesday,FALSE
2019-04-10,20200319,2019,Q2,4,April,19-Apr,15,10,Wednesday,FALSE
2019-04-11,20190512,2019,Q2,4,April,19-Apr,15,11,Thursday,FALSE
2019-04-12,20170628,2019,Q2,4,April,19-Apr,15,12,Friday,FALSE
2019-04-13,20210605,2019,Q2,4,April,19-Apr,15,13,Saturday,TRUE
2019-04-14,20181009,2019,Q2,4,April,19-Apr,15,14,Sunday,TRUE
2019-04-15,20200421,2019,Q2,4,April,19-Apr,16,15,Monday,FALSE
2019-04-16,20191010,2019,Q2,4,April,19-Apr,16,16,Tuesday,FALSE
2019-04-17,20160312,2019,Q2,4,April,19-Apr,16,17,Wednesday,FALSE
2019-04-18,20180623,2019,Q2,4,April,19-Apr,16,18,Thursday,FALSE
2019-04-19,20240626,2019,Q2,4,April,19-Apr,16,19,Friday,FALSE
2019-04-20,20220704,2019,Q2,4,April,19-Apr,16,20,Saturday,TRUE
2019-04-21,20161031,2019,Q2,4,April,19-Apr,16,21,Sunday,TRUE
2019-04-22,20241008,2019,Q2,4,April,19-Apr,17,22,Monday,FALSE
2019-04-23,20150906,2019,Q2,4,April,19-Apr,17,23,Tuesday,FALSE
2019-04-24,20171011,2019,Q2,4,April,19-Apr,17,24,Wednesday,FALSE
2019-04-25,20210530,2019,Q2,4,April,19-Apr,17,25,Thursday,FALSE
2019-04-26,20190411,2019,Q2,4,April,19-Apr,17,26,Friday,FALSE
2019-04-27,20201023,2019,Q2,4,April,19-Apr,17,27,Saturday,TRUE
2019-04-28,20220303,2019,Q2,4,April,19-Apr,17,28,Sunday,TRUE
2019-04-29,20210223,2019,Q2,4,April,19-Apr,18,29,Monday,FALSE
2019-04-30,20220610,2019,Q2,4,April,19-Apr,18,30,Tuesday,FALSE
2019-05-01,20150612,2019,Q2,5,May,19-May,18,1,Wednesday,FALSE
2019-05-02,20160114,2019,Q2,5,May,19-May,18,2,Thursday,FALSE
2019-05-03,20180826,2019,Q2,5,May,19-May,18,3,Friday,FALSE
2019-05-04,20210508,2019,Q2,5,May,19-May,18,4,Saturday,TRUE
2019-05-05,20190421,2019,Q2,5,May,19-May,18,5,Sunday,TRUE
2019-05-06,20220619,2019,Q2,5,May,19-May,19,6,Monday,FALSE
2019-05-07,20210902,2019,Q2,5,May,19-May,19,7,Tuesday,FALSE
2019-05-08,20150127,2019,Q2,5,May,19-May,19,8,Wednesday,FALSE
2019-05-09,20160208,2019,Q2,5,May,19-May,19,9,Thursday,FALSE
2019-05-10,20200323,2019,Q2,5,May,19-May,19,10,Friday,FALSE
2019-05-11,20160901,2019,Q2,5,May,19-May,19,11,Saturday,TRUE
2019-05-12,20161103,2019,Q2,5,May,19-May,19,12,Sunday,TRUE
2019-05-13,20231102,2019,Q2,5,May,19-May,20,13,Monday,FALSE
2019-05-14,20201204,2019,Q2,5,May,19-May,20,14,Tuesday,FALSE
2019-05-15,20190628,2019,Q2,5,May,19-May,20,15,Wednesday,FALSE
2019-05-16,20220111,2019,Q2,5,May,19-May,20,16,Thursday,FALSE
2019-05-17,20210206,2019,Q2,5,May,19-May,20,17,Friday,FALSE
2019-05-18,20190314,2019,Q2,5,May,19-May,20,18,Saturday,TRUE
2019-05-19,20190506,2019,Q2,5,May,19-May,20,19,Sunday,TRUE
2019-05-20,20190330,2019,Q2,5,May,19-May,21,20,Monday,FALSE
2019-05-21,20190614,2019,Q2,5,May,19-May,21,21,Tuesday,FALSE
2019-05-22,20161001,2019,Q2,5,May,19-May,21,22,Wednesday,FALSE
2019-05-23,20240325,2019,Q2,5,May,19-May,21,23,Thursday,FALSE
2019-05-24,20180616,2019,Q2,5,May,19-May,21,24,Friday,FALSE
2019-05-25,20220701,2019,Q2,5,May,19-May,21,25,Saturday,TRUE
2019-05-26,20150429,2019,Q2,5,May,19-May,21,26,Sunday,TRUE
2019-05-27,20160309,2019,Q2,5,May,19-May,22,27,Monday,FALSE
2019-05-28,20180529,2019,Q2,5,May,19-May,22,28,Tuesday,FALSE
2019-05-29,20220517,2019,Q2,5,May,19-May,22,29,Wednesday,FALSE
2019-05-30,20200301,2019,Q2,5,May,19-May,22,30,Thursday,FALSE
2019-05-31,20240426,2019,Q2,5,May,19-May,22,31,Friday,FALSE
2019-06-01,20171128,2019,Q2,6,June,19-Jun,22,1,Saturday,TRUE
2019-06-02,20160329,2019,Q2,6,June,19-Jun,22,2,Sunday,TRUE
2019-06-03,20151006,2019,Q2,6,June,19-Jun,23,3,Monday,FALSE
2019-06-04,20240524,2019,Q2,6,June,19-Jun,23,4,Tuesday,FALSE
2019-06-05,20230129,2019,Q2,6,June,19-Jun,23,5,Wednesday,FALSE
2019-06-06,20210227,2019,Q2,6,June,19-Jun,23,6,Thursday,FALSE
2019-06-07,20200923,2019,Q2,6,June,19-Jun,23,7,Friday,FALSE
2019-06-08,20180125,2019,Q2,6,June,19-Jun,23,8,Saturday,TRUE
2019-06-09,20230330,2019,Q2,6,June,19-Jun,23,9,Sunday,TRUE
2019-06-10,20171202,2019,Q2,6,June,19-Jun,24,10,Monday,FALSE
2019-06-11,20181005,2019,Q2,6,June,19-Jun,24,11,Tuesday,FALSE
2019-06-12,20230711,2019,Q2,6,June,19-Jun,24,12,Wednesday,FALSE
2019-06-13,20201004,2019,Q2,6,June,19-Jun,24,13,Thursday,FALSE
2019-06-14,20190526,2019,Q2,6,June,19-Jun,24,14,Friday,FALSE
2019-06-15,20150511,2019,Q2,6,June,19-Jun,24,15,Saturday,TRUE
2019-06-16,20230921,2019,Q2,6,June,19-Jun,24,16,Sunday,TRUE
2019-06-17,20151016,2019,Q2,6,June,19-Jun,25,17,Monday,FALSE
